,종목코드,종목명,시간,종가,대비,시가,고가,저가,매도호가,매수호가,거래량,거래대금,예상체결가 구분 플래그,예상체결가,예상체결가 전일대비,예상체결수량
778,A102460,이연제약,1558,54500,-700,55400,55700,53300,54500,54400,205795,1114250,50,54500,-700.0,3850
779,A102780,KODEX 삼성그룹,1530,10240,-55,10355,10355,10235,10255,10240,111353,114368,50,10240,-55.0,2090
780,A102960,KODEX 기계장비,1530,5930,-25,5995,6010,5900,5935,5930,21529,12782,50,5930,-25.0,73
781,A102970,KODEX 증권,1530,8130,-40,8195,8240,8125,8135,8130,51825,42365,50,8130,-40.0,805
782,A103140,풍산,1558,34700,-50,35000,35250,34550,34750,34700,128825,448990,50,34700,-50.0,1701
783,A103590,일진전기,1550,5580,-100,5670,5760,5570,5610,5580,303535,171594,50,5580,-100.0,4021
784,A104520,KOSEF 블루칩,1551,10295,-35,10350,10350,10275,10295,10270,197,202,50,10295,-35.0,5
785,A104530,KOSEF 고배당,1530,9760,0,9775,9825,9755,9760,9755,3859,3774,50,9760,0.0,5
786,A104700,한국철강,1545,10050,-100,10200,10300,9940,10050,10000,162466,162776,50,10050,-100.0,752
787,A105010,TIGER 라틴35,1530,3475,0,3530,3530,3475,3475,3470,2187,761,50,3475,0.0,165
788,A105190,KINDEX 200,1530,41165,20,41375,41435,41090,41165,41145,503045,2072541,50,41165,20.0,3393
789,A105560,KB금융,1558,53000,1500,52200,53200,52000,53000,52900,1358283,7164019,50,53000,1500.0,99444
790,A105630,한세실업,1559,22750,-450,23050,24000,22450,22800,22750,456060,1052314,50,22750,-450.0,9902
791,A105780,KBSTAR 5대그룹주,1530,8030,-5,8045,8065,8000,8030,8020,3589,2882,50,8030,-5.0,678
792,A105840,우진,1554,9270,-830,10150,10250,9250,9280,9270,5796749,5570616,50,9270,-830.0,111144
793,A107590,미원홀딩스,1530,131000,1500,129500,132500,129000,131000,130000,3131,40911,50,131000,1500.0,23
794,A108450,KINDEX 삼성그룹?,1519,17090,-85,17330,17330,17005,17100,17040,8601,14697,50,0,,0
795,A108590,TREX 200,1530,41835,-25,42055,42055,41785,41835,41785,34,142,50,41835,-25.0,1
796,A108670,LX하우시스,1555,82600,-1500,84500,84500,82500,82700,82600,51334,426185,50,82600,-1500.0,971
797,A108675,LX하우시스우,1530,38800,-300,39700,39700,38700,38800,38700,2009,7821,50,38800,-300.0,11
798,A109070,컨버즈,0,4100,0,0,0,0,0,0,0,0,50,0,,0
799,A111110,호전실업,1550,14350,0,14350,14750,14050,14400,14350,136524,196831,50,14350,0.0,1971
800,A111770,영원무역,1540,44700,-100,44550,45250,44500,44750,44700,74540,334841,50,44700,-100.0,2450
801,A112610,씨에스윈드,1558,72500,-1400,74300,74800,72200,72600,72500,338393,2470697,50,72500,-1400.0,6002
802,A114090,GKL,1557,16150,-100,16450,16600,16100,16150,16100,255754,416509,50,16150,-100.0,18363
803,A114100,KBSTAR 국고채3년,1517,112285,-90,112305,112305,112205,112285,112245,59,662,50,112305,-70.0,1
804,A114260,KODEX 국고채3년,1530,57860,-45,57875,57875,57795,57860,57840,1455,8415,50,57860,-45.0,38
805,A114460,KINDEX 국고채3년,1519,106140,-110,106130,106155,106085,106135,106085,1400,14856,50,106130,-120.0,1
806,A114470,KOSEF 국고채3년,1316,111670,-195,111745,111745,111670,111745,111705,146,1630,50,0,,0
807,A114800,KODEX 인버스,1559,3925,5,3910,3930,3895,3925,3920,28473052,11151097,50,3925,5.0,574796
808,A114820,TIGER 국채3년,1430,110065,-75,110070,110070,109970,110075,110065,1947,21421,50,110070,-70.0,1
809,A115390,락앤락,1556,11500,50,11450,11500,11350,11500,11400,47935,54709,50,11500,50.0,2196
810,A117460,KODEX 에너지화학,1543,20920,55,20995,21100,20830,20920,20915,19110,40068,50,20920,55.0,24
811,A117580,대성에너지,1559,8600,-80,8750,8820,8550,8600,8580,421718,365783,50,8600,-80.0,64285
812,A117680,KODEX 철강,1550,9740,-70,9850,9915,9715,9745,9740,173903,170354,50,9740,-70.0,2391
813,A117690,TIGER 차이나항셍,1530,15560,255,15350,15650,15350,15560,15555,817,1271,50,15560,255.0,97
814,A117700,KODEX 건설,1540,3860,-40,3900,3930,3820,3860,3850,537206,207727,50,3860,-40.0,32749
815,A118000,우리들휴브레인,1554,1770,90,1685,1850,1665,1770,1765,6483762,1136454,50,1770,90.0,69118
816,A119650,KC코트렐,1530,7290,130,7250,7460,7230,7290,7280,150540,110501,50,7290,130.0,1894
817,A120030,조선선재,1553,108000,1000,105500,108000,103000,108500,108000,11729,123856,50,108000,1000.0,164
818,A120110,코오롱인더,1558,111500,500,113000,114500,108000,111500,111000,616659,6864395,50,111500,500.0,10153
819,A120115,코오롱인더우,1559,51500,-400,52700,53500,50100,51600,51500,80212,415616,50,51500,-400.0,856
820,A122090,ARIRANG 코스피50,1530,28370,-20,28570,28570,28300,28370,28350,11037,31278,50,28370,-20.0,2
821,A122260,KOSEF 통안채1년,1437,101255,-5,101255,101260,101245,101260,101255,47110,476990,50,0,,0
822,A122630,KODEX 레버리지,1559,25490,-25,25685,25850,25410,25495,25490,14965885,38294895,50,25490,-25.0,125112
823,A122900,아이마켓코리아,1559,12150,150,12050,12400,11950,12150,12100,369719,450357,50,12150,150.0,3767
824,A123310,TIGER 인버스,1530,4345,0,4330,4355,4315,4345,4340,186575,80847,50,4345,0.0,2378
825,A123320,TIGER 레버리지,1530,24230,-20,24480,24560,24140,24240,24230,40985,99815,50,24230,-20.0,120
826,A123690,한국화장품,1557,9920,50,9860,10100,9860,9930,9920,18335,18247,50,9920,50.0,362
827,A123700,SJM,1555,4725,-30,4685,4780,4685,4745,4725,33429,15857,50,4725,-30.0,871
828,A123890,한국자산신탁,1551,4685,50,4635,4750,4635,4690,4685,303385,142389,50,4685,50.0,2891
829,A126560,현대퓨처넷,1557,4440,-5,4450,4525,4425,4455,4440,243786,108769,50,4440,-5.0,5384
830,A128820,대성산업,1554,4700,-115,4785,4945,4700,4710,4700,116028,55363,50,4700,-115.0,4020
831,A128940,한미약품,1552,295000,-2000,297500,298000,294000,295500,295000,25887,764781,50,295000,-2000.0,1196
832,A129260,인터지스,1556,3705,-85,3790,3790,3690,3720,3705,247314,92154,50,3705,-85.0,4278
833,A130660,한전산업,1558,13900,-450,14550,14700,13850,13950,13900,1404618,2000985,50,13900,-450.0,28893
834,A130680,TIGER 원유선물En,1550,3390,50,3380,3405,3370,3395,3390,305512,103479,50,3390,50.0,7041
835,A130730,KOSEF 단기자금,1509,101230,5,101230,101230,101220,101230,101225,322,3259,50,0,,0
836,A131890,KINDEX 삼성그룹?,1519,17860,-110,18095,18095,17800,17855,17795,509,909,50,0,,0
837,A132030,KODEX 골드선물(H,1551,11875,-60,11815,11880,11805,11875,11870,83915,99326,50,11875,-60.0,3216
838,A133690,TIGER 미국나스닥,1559,80600,465,80670,80865,80500,80600,80595,148123,1194936,50,80600,465.0,3543
839,A133820,화인베스틸,1543,2900,-60,2955,3010,2895,2915,2900,222688,65612,50,2900,-60.0,4306
840,A134380,미원화학,1530,79100,100,79100,79800,79100,79200,79100,170,1345,50,79100,100.0,150
841,A134790,시디즈,1540,70500,-1000,71100,71500,70000,70600,70400,2305,16212,50,70500,-1000.0,73
842,A136340,KBSTAR 중기우량?,1530,104935,-80,104920,104945,104840,104935,104900,124,1300,50,104935,-80.0,2
843,A136490,선진,1559,15000,-350,15350,15450,14950,15050,15000,131422,198788,50,15000,-350.0,3630
844,A137310,에스디바이오센서,1559,49350,-550,50400,50400,48250,49350,49300,901914,4433803,50,49350,-550.0,15145
845,A137610,TIGER 농산물선물,1550,6395,50,6395,6405,6390,6400,6395,14548,9300,50,6395,50.0,268
846,A137930,마이다스 200커버,0,15050,60,0,0,0,15095,15050,0,0,50,0,,0
847,A138040,메리츠금융지주,1559,33900,-800,34700,34800,32950,33900,33850,233384,783764,50,33900,-800.0,7746
848,A138230,KOSEF 미국달러선,1540,12375,5,12350,12390,12315,12375,12370,5110,6315,50,12375,5.0,109
849,A138250,엔에스쇼핑,1540,15300,-200,15800,15800,15150,15350,15300,111524,171200,50,15300,-200.0,10259
850,A138490,코오롱플라스틱,1559,16500,-100,17450,17500,15800,16550,16500,6013381,10005925,50,16500,-100.0,62431
851,A138520,TIGER 삼성그룹펀,1530,12305,-85,12385,12400,12265,12305,12280,2762,3405,50,12305,-85.0,1
852,A138530,TIGER LG그룹+펀?,1530,10975,-25,11010,11035,10925,10975,10955,3623,3972,50,10975,-25.0,2
853,A138540,TIGER 현대차그룹,1530,25340,-250,25705,25705,25280,25340,25320,31058,78895,50,25340,-250.0,67
854,A138910,KODEX 구리선물(H,1530,7800,85,7745,7820,7715,7800,7795,13173,10231,50,7800,85.0,201
855,A138920,KODEX 콩선물(H),1530,11345,0,11345,11345,11320,11345,11335,3277,3712,50,11345,0.0,20
856,A138930,BNK금융지주,1555,8120,220,7990,8200,7990,8130,8120,2674408,2180151,50,8120,220.0,85219
857,A139130,DGB금융지주,1553,9370,210,9270,9440,9270,9370,9340,773432,724347,50,9370,210.0,19803
858,A139220,TIGER 200 건설,1553,3325,-70,3410,3420,3315,3330,3325,954564,320220,50,3325,-70.0,12737
859,A139230,TIGER 200 중공업,1545,3350,-15,3380,3385,3315,3350,3345,527754,176387,50,3350,-15.0,5029
860,A139240,TIGER 200 철강소,1530,9855,-35,9945,10010,9815,9855,9850,27189,26992,50,9855,-35.0,2
861,A139250,TIGER 200 에너지,1530,21535,40,21640,21745,21450,21535,21505,100394,216623,50,21535,40.0,1
862,A139260,TIGER 200 IT,1548,35995,-115,36275,36310,35875,35995,35945,81394,293098,50,35995,-115.0,2041
863,A139270,TIGER 200 금융,1530,7050,85,7050,7090,7000,7050,7045,43165,30459,50,7050,85.0,1
864,A139280,TIGER 경기방어,1548,12170,-130,12325,12325,12125,12170,12130,12225,14901,50,12170,-130.0,116
865,A139290,TIGER 200 경기소,1556,18190,-100,18360,18370,18180,18205,18190,1648,3000,50,18360,70.0,2
866,A139310,TIGER 금속선물(H,1530,7300,125,7210,7300,7210,7300,7290,2928,2125,50,7300,125.0,214
867,A139320,TIGER 금은선물(H,1530,9250,-60,9275,9275,9225,9250,9245,3717,3433,50,9250,-60.0,36
868,A139480,이마트,1559,173000,-1500,176500,177500,171500,173000,172500,149623,2602099,50,173000,-1500.0,5292
869,A139660,KOSEF 미국달러선,1530,10140,0,10150,10150,10110,10140,10130,110,111,50,10140,0.0,17
870,A139990,아주스틸,1549,20700,200,20950,21500,20550,20700,20650,691844,1448975,50,20700,200.0,16971
871,A140570,KBSTAR 수출주,1530,12955,-95,13110,13110,12940,12955,12895,298,387,50,12955,-95.0,5
872,A140580,KBSTAR 우량업종,1530,12550,0,12590,12600,12540,12550,12500,40,50,50,12550,0.0,5
873,A140700,KODEX 보험,1530,6790,60,6785,6825,6760,6790,6770,54907,37279,50,6790,60.0,48
874,A140710,KODEX 운송,1530,6940,-55,7015,7035,6920,6945,6940,33099,23061,50,6940,-55.0,205
875,A140910,에이리츠,1558,11250,0,11350,11350,11100,11250,11200,28366,31742,50,11250,0.0,297
876,A140950,파워 코스피100,1530,31555,-145,31725,31725,31450,31555,31525,61,192,50,31555,-145.0,1
877,A143210,핸즈코퍼레이션,1530,5710,-240,5800,5830,5680,5720,5710,138655,79506,50,5710,-240.0,2478
878,A143460,KINDEX 밸류대형,1540,9845,-20,9920,9920,9825,9845,9820,36,35,50,0,,0
879,A143850,TIGER 미국S&P500,1540,51935,430,52020,52125,51925,51935,51930,94920,493507,50,51935,430.0,6687
880,A143860,TIGER 헬스케어,1540,44395,-560,44940,44955,44270,44395,44375,36655,162971,50,44395,-560.0,2415
881,A144600,KODEX 은선물(H),1540,4660,20,4630,4675,4625,4660,4655,259740,120664,50,4660,20.0,4950
882,A144620,코오롱머티리얼,0,3075,0,0,0,0,0,0,0,0,50,0,,0
883,A145210,다이나믹디자인,1530,555,-5,560,567,544,555,553,1315739,73052,50,555,-5.0,12841
884,A145270,케이탑리츠,1557,1550,-20,1580,1615,1540,1555,1550,598768,93719,50,1550,-20.0,11753
885,A145670,KINDEX 인버스,1530,4810,15,4820,4820,4775,4810,4805,19080,9136,50,4810,15.0,214
886,A145720,덴티움,1554,82700,300,82500,84500,81700,82700,82500,76352,633749,50,82700,300.0,516
887,A145850,TREX 펀더멘탈 20,1530,41310,-115,41450,41450,41270,41310,41110,5,20,50,41310,-115.0,1
888,A145990,삼양사,1559,74100,-2900,77200,77400,73100,74100,74000,90673,676164,50,74100,-2900.0,2606
889,A145995,삼양사우,1553,46100,-1000,47100,47100,46100,46650,46100,757,3538,50,46100,-1000.0,45
890,A147970,TIGER 모멘텀,1516,26275,75,26435,26535,26230,26315,26215,157,413,50,0,,0
891,A148020,KBSTAR 200,1530,41060,-20,41170,41370,41015,41095,41060,710103,2916610,50,41060,-20.0,100544
892,A148070,KOSEF 국고채10년,1530,120060,-555,120175,120190,119870,120060,120050,3145,37748,50,120060,-555.0,251
893,A150460,TIGER 중국소비테,1530,8710,-10,8770,8815,8685,8710,8700,37952,33054,50,8710,-10.0,7
894,A152100,ARIRANG 200,1530,41550,-45,41795,41835,41495,41570,41550,157014,652507,50,41550,-45.0,472
895,A152380,KODEX 국채선물10,1514,69230,-300,69265,69300,69125,69200,69185,1930,13348,50,69230,-300.0,0
896,A152500,KINDEX 레버리지,1530,10100,-5,10105,10200,10050,10100,10070,7388,7495,50,10100,-5.0,122
897,A152550,한국ANKOR유전,1500,1550,0,1570,1570,1550,1555,1550,34462,5341,50,1550,0.0,78
898,A152870,파워 200,1530,42115,0,42200,42355,42040,42115,42105,49,206,50,42115,0.0,1
899,A153130,KODEX 단기채권,1550,102920,5,102915,102925,102915,102925,102920,15528,159814,50,102920,5.0,171
900,A153270,KOSEF 코스피100,1530,30895,25,31025,31025,30735,30895,30740,73,225,50,30895,25.0,6
901,A153360,하이골드3호,1530,2180,-20,2200,2200,2175,2185,2180,26178,5715,50,2180,-20.0,1113
902,A155660,DSR,1559,9700,-50,9610,9770,9380,9700,9690,294544,281571,50,9700,-50.0,12252
903,A155900,바다로19호,1540,2850,5,2805,2860,2805,2855,2850,69851,19892,50,2850,5.0,502
904,A156080,KODEX MSCI Korea,1516,19100,-20,19260,19260,19100,19160,19085,168,321,50,19270,150.0,3
905,A157450,TIGER 단기통안채,1530,100325,0,100325,100330,100325,100330,100325,1329,13333,50,100325,0.0,3
906,A157490,TIGER 소프트웨어,1542,16655,285,16395,16655,16380,16660,16655,230182,381407,50,16655,285.0,3612
907,A157500,TIGER 증권,1530,4770,-10,4800,4815,4765,4770,4765,10969,5241,50,4770,-10.0,110
908,A159800,마이티 코스피100,0,31110,0,0,0,0,33000,0,0,0,50,0,,0
909,A160580,TIGER 구리실물,1530,10000,-25,10025,10135,9995,10030,10000,6582,6591,50,10000,-25.0,35
910,A161000,애경유화,1556,15100,500,14850,15600,14850,15150,15100,769897,1173173,50,15100,500.0,12131
911,A161390,한국타이어앤테크,1541,44900,550,44500,45500,44300,44950,44900,240745,1082081,50,44900,550.0,17550
912,A161510,ARIRANG 고배당주,1551,12660,40,12640,12735,12630,12660,12655,61767,78295,50,12660,40.0,1052
913,A161890,한국콜마,1557,45950,-200,46200,46950,45850,46000,45950,71212,329334,50,45950,-200.0,1733
914,A163560,동일고무벨트,1548,8370,0,8490,8490,8310,8370,8360,15532,13010,50,8370,0.0,298
915,A166400,TIGER 200커버드?,954,15320,55,15320,15320,15320,15280,15235,1,1,50,0,,0
916,A167860,KOSEF 국고채10년,1530,128040,-1225,128305,128345,127695,128040,127995,535,6849,50,128040,-1225.0,12
917,A168300,KTOP 코스피50,1513,28545,-75,28600,28740,28505,28680,28540,105,300,50,28600,-20.0,1
918,A168490,한국패러랠,1500,2055,10,2055,2055,2050,2055,2050,3157,647,50,2055,10.0,25
919,A168580,KINDEX 중국본토C,1530,31220,35,31575,31575,30805,31220,31115,20180,63120,50,31220,35.0,36
920,A169950,KODEX 차이나A50,1530,21350,120,21445,21500,21230,21365,21350,10023,21410,50,21350,120.0,28
921,A170900,동아에스티,1553,76500,100,76400,77000,76200,76600,76500,10035,76798,50,76500,100.0,240
922,A172580,하이골드12호,1530,2620,0,2620,2630,2620,2625,2620,45776,12010,50,2620,0.0,2
923,A174350,TIGER 로우볼,1516,12415,-40,12455,12455,12415,12470,12415,3,3,50,0,,0
924,A174360,KBSTAR 중국본토?,1530,20660,210,20450,20800,20350,20660,20615,13174,27075,50,20660,210.0,50
925,A175330,JB금융지주,1551,8370,230,8210,8440,8200,8370,8350,633253,530860,50,8370,230.0,19252
926,A176710,파워 중기국고채,0,99585,-70,0,0,0,99585,99525,0,0,50,0,,0
927,A176950,KODEX 국채선물10,1530,47380,240,47300,47430,47300,47380,47350,3248,15384,50,47380,240.0,3
928,A178920,PI첨단소재,1559,60000,1500,58600,60200,58600,60000,59900,148889,888762,50,60000,1500.0,3822
929,A180640,한진칼,1546,63000,-400,64000,64300,62500,63100,63000,85042,540009,50,63000,-400.0,1465
930,A18064K,한진칼우,1530,40350,50,41000,41000,40350,40400,40350,1584,6421,50,40350,50.0,30
931,A181480,KINDEX 미국다우?,1530,96500,-350,96855,97380,96500,96535,96500,1529,14805,50,96500,-350.0,138
932,A181710,NHN,1559,68800,-1300,70200,70800,68800,69000,68800,39445,274688,50,68800,-1300.0,1820
933,A182480,TIGER 미국MSCI리,1557,15135,0,15170,15170,15090,15140,15135,42195,63822,50,15135,0.0,131
934,A182490,TIGER 단기선진하,1530,12580,15,12565,12585,12545,12580,12550,768,965,50,12580,15.0,40
935,A183190,아세아시멘트,1540,136000,-4500,140000,141500,136000,137000,136000,19928,273502,50,136000,-4500.0,265
936,A183700,KBSTAR 채권혼합,1333,63440,-10,63440,63440,63440,63475,63370,28,177,50,0,,0
937,A183710,KBSTAR 주식혼합,1333,43855,0,43890,43890,43855,43900,43835,4,17,50,0,,0
938,A185680,KODEX 미국S&P바?,1530,33995,500,33615,34100,33615,34000,33995,1762,5986,50,33995,500.0,2
939,A185750,종근당,1559,121500,-1000,122000,123500,120500,121500,121000,29646,359760,50,121500,-1000.0,691
940,A189400,ARIRANG 글로벌MS,1445,17690,60,17820,17830,17665,17805,17675,2256,4018,50,0,,0
941,A190620,KINDEX 단기통안?,1517,100465,0,100470,100470,100465,100470,100465,367,3687,50,0,,0
942,A192080,더블유게임즈,1553,62500,500,63000,63300,62000,62600,62500,145467,910495,50,62500,500.0,2530
943,A192090,TIGER 차이나CSI3,1530,11705,20,11685,11790,11630,11710,11705,291140,341560,50,11705,20.0,5238
944,A192400,쿠쿠홀딩스,1530,22650,50,22400,22850,22250,22650,22600,16109,36297,50,22650,50.0,410
945,A192650,드림텍,1557,10800,-100,10950,11100,10800,10850,10800,214392,233615,50,10800,-100.0,6075
946,A192720,파워 고배당저변?,1530,31715,-5,31775,32015,31710,31830,31715,148,471,50,31715,-5.0,1
947,A192820,코스맥스,1553,133500,-1000,135000,141500,133000,134000,133500,147198,2018123,50,133500,-1000.0,2067
948,A194370,제이에스코퍼레이,1556,23450,600,22700,24250,21950,23500,23450,394305,921194,50,23450,600.0,4646
949,A195870,해성디에스,1555,43250,-450,43400,44250,42500,43250,43200,222846,961979,50,43250,-450.0,4098
950,A195920,TIGER 일본TOPIX(,1540,17215,230,17100,17215,17065,17215,17155,30655,52577,50,17100,115.0,1
951,A195930,TIGER 유로스탁스,1553,14255,-5,14460,14460,14225,14285,14255,30883,44072,50,14255,-5.0,360
952,A195970,ARIRANG 선진국MS,1530,12455,130,12465,12465,12385,12455,12390,6738,8376,50,12455,130.0,1
953,A195980,ARIRANG 신흥국MS,1530,12240,55,12300,12300,12195,12240,12220,11708,14311,50,12240,55.0,206
954,A196030,KINDEX 일본TOPIX,1530,24175,875,23255,24175,23255,24175,24155,8326,19792,50,24175,875.0,108
955,A196230,KBSTAR 단기통안?,1530,104590,0,104595,104605,104580,104595,104590,553498,5789262,50,104590,0.0,124
956,A200030,KODEX 미국S&P산?,1530,20700,155,20645,20805,20645,20700,20695,2048,4238,50,20700,155.0,49
957,A200250,KOSEF 인도Nifty5,1540,19420,185,19240,19500,19235,19420,19415,82763,160541,50,19420,185.0,838
958,A200880,서연이화,1555,8020,-220,8290,8380,7940,8040,8020,252446,204864,50,8020,-220.0,3114
959,A203780,TIGER 미국나스닥,1530,23295,215,23205,23310,23150,23295,23285,10121,23553,50,23295,215.0,566
960,A204210,모두투어리츠,1530,4045,5,4045,4090,4030,4045,4040,12163,4927,50,4045,5.0,100
961,A204320,만도,1559,61000,-200,61800,62600,60800,61100,61000,226106,1388710,50,61000,-200.0,5150
962,A204450,KODEX 차이나H레?,1555,4555,0,4570,4650,4505,4555,4550,159879,73220,50,4555,0.0,1013
963,A204480,TIGER 차이나CSI3,1558,30700,80,30695,31210,30495,30775,30700,47740,146752,50,30700,80.0,2675
964,A205720,KINDEX 일본TOPIX,1530,4045,-30,4115,4120,4035,4050,4045,17615,7144,50,4045,-30.0,357
